;; Original version courtesy of University of Pittsburgh opin@cs.pitts.edu
;; released under GNU LESSER GENERAL PUBLIC LICENSE
;; Version 2.1, February 1999
;; remove this license header to use in Sigma (http://sigmakee.sourceforge.net)

"type","word","POS","stemmed","polarity",,
"strong","treachery","noun","n","negative",,
"strong","treason","noun","n","negative",,
"strong","treasonous","adj","n","negative",,
"strong","treasure","verb","y","positive",,
"weak","treat","noun","n","positive",,
"strong","tremendous","anypos","n","positive",,
"strong","tremendously","anypos","y","positive",,
"strong","trendy","adj","n","positive",,
"strong","trepidation","noun","n","positive",,
"weak","trial","noun","n","negative",,
"strong","tribute","noun","n","positive",,
"strong","trick","adj","n","negative",,
"strong","trick","noun","n","negative",,
"strong","tricky","adj","n","negative",,
"strong","tricky","noun","n","negative",,
"strong","trickery","noun","n","negative",,
"weak","trim","adj","n","positive",,
"strong","triumph","noun","n","positive",,
"strong","triumph","verb","y","positive",,
"strong","triumphal","adj","n","positive",,
"strong","triumphant","adj","n","positive",,
"strong","triumphant","verb","y","positive",,
"strong","triumphantly","anypos","n","positive",,
"strong","trivial","adj","n","negative",,
"strong","trivial","noun","n","negative",,
"strong","trivialize","verb","y","negative",,
"strong","trivially","anypos","n","negative",,
"weak","trouble","adj","n","negative",,
"strong","trouble","anypos","y","negative",,
"weak","trouble","noun","n","negative",,
"weak","trouble","verb","y","negative",,
"strong","troublemaker","adj","n","negative",,
"strong","troublemaker","noun","n","negative",,
"strong","troublesome","adj","n","negative",,
"strong","troublesome","anypos","n","negative",,
"strong","troublesomely","anypos","n","negative",,
"strong","troubling","anypos","y","negative",,
"strong","troublingly","anypos","y","negative",,
"weak","truant","adj","n","negative",,
"strong","truculent","adj","n","positive",,
"strong","truculently","anypos","n","positive",,
"strong","true","anypos","n","positive",,
"strong","truly","anypos","n","positive",,
"strong","trump","verb","y","positive",,
"strong","trumpet","verb","y","positive",,
"weak","trust","adj","n","positive",,
"weak","trust","noun","n","positive",,
"weak","trust","verb","y","positive",,
"strong","trusting","anypos","n","positive",,
"strong","trustingly","anypos","n","positive",,
"strong","trustworthiness","noun","n","positive",,
"strong","trustworthy","adj","n","positive",,
"strong","truth","anypos","y","positive",,
"strong","truthful","adj","n","positive",,
"strong","truthfully","adverb","n","positive",,
"strong","truthfulness","noun","n","positive",,
"weak","try","verb","y","negative",,
"weak","trying","adj","n","negative",,
"weak","tumultuous","adj","n","negative",,
"weak","turbulent","adj","n","negative",,
"strong","turmoil","noun","n","negative",,
"strong","twinkly","anypos","y","positive",,
"strong","twist","noun","n","negative",,
"strong","twist","verb","y","negative",,
"strong","twisted","adj","n","negative",,
"weak","twists","adj","n","negative",,
"weak","twists","noun","n","negative",,
"strong","tyrannical","adj","n","negative",,
"strong","tyrannically","anypos","n","negative",,
"strong","tyranny","noun","n","negative",,
"strong","tyrant","noun","n","negative",,
"strong","ugh","anypos","y","negative",,
"strong","ugliness","adj","n","negative",,
"strong","ugliness","noun","n","negative",,
"strong","ugly","adj","n","negative",,
"strong","ulterior","adj","n","negative",,
"strong","ultimate","anypos","n","positive",,
"strong","ultimately","anypos","n","positive",,
"strong","ultimatum","noun","n","negative",,
"strong","ultimatums","adj","n","negative",,
"strong","ultimatums","noun","n","negative",,
"strong","ultra","adj","n","positive",,
"strong","ultra-hardline","adj","n","negative",,
"strong","ultra-hardline","noun","n","negative",,
"strong","unabashed","adj","n","positive",,
"strong","unabashedly","anypos","n","positive",,
"weak","unable","adj","n","negative",,
"strong","unacceptable","adj","n","negative",,
"strong","unacceptablely","anypos","n","negative",,
"weak","unaccustomed","adj","n","negative",,
"strong","unanimous","adj","n","positive",,
"strong","unassailable","adj","n","positive",,
"strong","unassailable","noun","n","positive",,
"strong","unattractive","adj","n","negative",,
"weak","unaudited","adj","n","neutral",,
"weak","unauthentic","adj","n","negative",,
"weak","unavailable","adj","n","negative",,
"weak","unavoidable","adj","n","negative",,
"weak","unavoidably","adverb","n","negative",,
"weak","unbiased","adj","n","positive",,
"strong","unbearable","adj","n","negative",,
"strong","unbearablely","adverb","n","negative",,
"strong","unbelievable","anypos","n","negative",,
"strong","unbelievably","anypos","n","negative",,
"strong","unbosom","verb","y","positive",,
"weak","unbound","adj","n","positive",,
"weak","unbroken","adj","n","positive",,
"weak","uncertain","adj","n","negative",,
"strong","uncivil","adj","n","negative",,
"strong","uncivilized","adj","n","negative",,
"strong","uncivilized","noun","n","negative",,
"strong","unclean","adj","n","negative",,
"weak","unclear","adj","n","negative",,
"weak","uncollectible","adj","n","negative",,
"weak","uncomfortable","adj","n","negative",,
"strong","uncommon","adj","n","positive",,
"strong","uncommonly","anypos","n","positive",,
"weak","uncompetitive","adj","n","negative",,
"strong","uncompromising","adj","n","negative",,
"strong","uncompromisingly","anypos","n","negative",,
"strong","unconcerned","adj","n","positive",,
"weak","unconditional","adj","n","positive",,
"weak","unconfirmed","adj","n","negative",,
"weak","unconstitutional","adj","n","negative",,
"weak","uncontrolled","adj","n","negative",,
"weak","unconventional","adj","n","positive",,
"strong","unconvincing","adj","n","negative",,
"strong","unconvincingly","anypos","n","negative",,
"strong","uncouth","adj","n","negative",,
"strong","undaunted","adj","n","positive",,
"weak","undecided","adj","n","negative",,
"weak","undefined","adj","n","negative",,
"strong","undependability","noun","n","negative",,
"strong","undependable","adj","n","negative",,
"strong","underdog","adj","n","negative",,
"strong","underdog","noun","n","negative",,
"strong","underestimate","verb","y","negative",,
"strong","underlings","adj","n","negative",,
"strong","underlings","noun","n","negative",,
"strong","undermine","verb","y","negative",,
"weak","underpaid","adj","n","negative",,
"strong","understand","verb","y","positive",,
"strong","understandable","adj","n","positive",,
"weak","understanding","adj","n","positive",,
"weak","understanding","noun","n","positive",,
"strong","understood","verb","n","positive",,
"strong","understate","verb","y","positive",,
"strong","understated","anypos","n","positive",,
"strong","understatedly","anypos","n","positive",,
"strong","undesirable","adj","n","negative",,
"weak","undetermined","adj","n","negative",,
"weak","undid","verb","n","negative",,
"strong","undignified","adj","n","negative",,
"strong","undisputable","anypos","n","positive",,
"strong","undisputably","anypos","n","positive",,
"weak","undisputed","adj","n","positive",,
"weak","undo","verb","n","negative",,
"weak","undocumented","adj","n","negative",,
"weak","undone","verb","n","negative",,
"strong","undoubted","adj","n","positive",,
"strong","undoubtedly","adverb","n","positive",,
"strong","undue","adj","n","negative",,
"strong","unease","adj","n","negative",,
"strong","unease","noun","n","negative",,
"strong","uneasily","anypos","n","negative",,
"strong","uneasiness","adj","n","negative",,
"strong","uneasiness","noun","n","negative",,
"strong","uneasy","adj","n","negative",,
"weak","uneconomical","adj","n","negative",,
"weak","unencumbered","adj","n","positive",,
"strong","unequal","anypos","y","negative",,
"strong","unequivocal","anypos","n","positive",,
"strong","unequivocal","anypos","y","positive",,
"strong","unequivocally","anypos","y","positive",,
"strong","unethical","adj","n","negative",,
"weak","uneven","adj","n","negative",,
"weak","uneventful","adj","n","negative",,
"weak","unexpected","adj","n","negative",,
"strong","unexpectedly","anypos","y","negative",,
"weak","unexplained","adj","n","negative",,
"strong","unfair","adj","n","negative",,
"strong","unfairly","adverb","n","negative",,
"strong","unfaithful","adj","n","negative",,
"strong","unfaithfully","adverb","n","negative",,
"weak","unfamiliar","anypos","n","negative",,
"strong","unfavorable","anypos","n","negative",,
"strong","unfazed","anypos","n","positive",,
"strong","unfeeling","adj","n","negative",,
"strong","unfettered","adj","n","positive",,
"weak","unfinished","adj","n","negative",,
"strong","unfit","adj","n","negative",,
"weak","unforeseen","adj","n","negative",,
"strong","unforgettable","adj","n","positive",,
"strong","unfortunate","anypos","n","negative",,
"strong","unfortunately","anypos","y","negative",,
"strong","unfounded","adj","n","negative",,
"strong","unfriendly","adj","n","negative",,
"weak","unfulfilled","adj","n","negative",,
"weak","unfunded","adj","n","negative",,
"strong","ungrateful","adj","n","negative",,
"strong","ungovernable","adj","n","negative",,
"strong","ungovernable","noun","n","negative",,
"strong","unhappily","adverb","n","negative",,
"strong","unhappiness","noun","n","negative",,
"strong","unhappy","adj","n","negative",,
"weak","unhealthy","adj","n","negative",,
"weak","uniform","adj","n","positive",,
"weak","uniformly","adverb","n","positive",,
"strong","unilateralism","adj","n","negative",,
"strong","unilateralism","noun","n","negative",,
"strong","unimaginable","adj","n","negative",,
"strong","unimaginably","anypos","n","negative",,
"strong","unimportant","adj","n","negative",,
"weak","uninformed","adj","n","negative",,
"weak","uninsured","adj","n","negative",,
"strong","unipolar","adj","n","negative",,
"strong","unipolar","noun","n","negative",,
"weak","unique","adj","n","positive",,
"weak","unity","adj","n","positive",,
"weak","unity","noun","n","positive",,
"weak","universal","adj","n","positive",,
"strong","unjust","adj","n","negative",,
"strong","unjustifiable","adj","n","negative",,
"strong","unjustifiably","anypos","n","negative",,
"weak","unjustified","adj","n","negative",,
"strong","unjustly","anypos","y","negative",,
"strong","unkind","adj","n","negative",,
"strong","unkindly","adverb","n","negative",,
"strong","unlamentable","anypos","n","negative",,
"strong","unlamentably","anypos","n","negative",,
"weak","unlawful","adj","n","negative",,
"weak","unlawfully","adverb","n","negative",,
"weak","unlawfulness","adj","n","negative",,
"weak","unlawfulness","noun","n","negative",,
"strong","unleash","verb","y","negative",,
"weak","unlicensed","adj","n","negative",,
"weak","unlikely","anypos","y","negative",,
"weak","unlimited","adj","n","positive",,
"strong","unlucky","adj","n","negative",,
"weak","unmoved","adj","n","negative",,
"weak","unnatural","anypos","n","negative",,
"strong","unnaturally","anypos","y","negative",,
"weak","unnecessary","adj","n","negative",,
"weak","unneeded","adj","n","negative",,
"strong","unnerve","verb","y","negative",,
"strong","unnerved","adj","n","negative",,
"strong","unnerving","anypos","n","negative",,
"strong","unnervingly","anypos","n","negative",,
"weak","unnoticed","adj","n","negative",,
"weak","unobserved","adj","n","negative",,
"strong","unorthodox","adj","n","negative",,
"strong","unorthodoxy","noun","n","negative",,
"strong","unparalleled","adj","n","positive",,
"strong","unpleasant","adj","n","negative",,
"strong","unpleasantries","adj","n","negative",,
"strong","unpleasantries","noun","n","negative",,
"strong","unpopular","adj","n","negative",,
"strong","unprecedent","adj","n","negative",,
"strong","unprecedented","anypos","n","negative",,
"weak","unpredictable","adj","n","negative",,
"weak","unprepared","adj","n","negative",,
"strong","unpretentious","adj","n","positive",,
"weak","unproductive","adj","n","negative",,
"weak","unprofitable","adj","n","negative",,
"strong","unqualified","adj","n","negative",,
"strong","unquestionable","anypos","y","positive",,
"strong","unquestionably","anypos","y","positive",,
"strong","unravel","adj","n","negative",,
"strong","unravel","noun","n","negative",,
"weak","unraveled","adj","n","negative",,
"strong","unrealistic","adj","n","negative",,
"strong","unreasonable","adj","n","negative",,
"weak","unreasonable","anypos","y","negative",,
"strong","unreasonably","anypos","n","negative",,
"strong","unrelenting","adj","n","negative",,
"strong","unrelenting","anypos","y","negative",,
"strong","unrelentingly","anypos","n","negative",,
"strong","unreliability","adj","n","negative",,
"strong","unreliability","noun","n","negative",,
"strong","unreliable","adj","n","negative",,
"weak","unresolved","adj","n","negative",,
"strong","unrest","noun","n","negative",,
